,|Data Year|,|Utility Number|,|Utility Name|,|State|,|County|
0,2016,97,Adams Electric Coop,IL,Adams
1,2016,97,Adams Electric Coop,IL,Brown
2,2016,97,Adams Electric Coop,IL,Schuyler
3,2016,229,City of Albany - (IL),IL,Whiteside
4,2016,366,City of Allendale- (IL),IL,Wabash
5,2016,406,City of Altamont - (IL),IL,Effingham
6,2016,1325,City of Batavia - (IL),IL,Kane
7,2016,1648,Village of Bethany - (IL),IL,Moultrie
8,2016,2188,City of Breese - (IL),IL,Clinton
9,2016,2634,City of Bushnell - (IL),IL,McDonough
10,2016,2776,Cairo Public Utility Company,IL,Alexander
11,2016,2776,Cairo Public Utility Company,IL,Pulaski
12,2016,3037,City of Carlyle - (IL),IL,Clinton
13,2016,3040,City of Carmi - (IL),IL,White
14,2016,3153,City of Casey - (IL),IL,Clark
15,2016,3405,Village of Chatham - (IL),IL,Sangamon
16,2016,3726,Clay Electric Coop Inc,IL,Clay
17,2016,3726,Clay Electric Coop Inc,IL,Effingham
18,2016,3726,Clay Electric Coop Inc,IL,Fayette
19,2016,3726,Clay Electric Coop Inc,IL,Jasper
20,2016,3726,Clay Electric Coop Inc,IL,Marion
21,2016,3726,Clay Electric Coop Inc,IL,Richland
22,2016,3726,Clay Electric Coop Inc,IL,Wayne
23,2016,3806,"Clinton County Elec Coop, Inc",IL,Clinton
24,2016,3806,"Clinton County Elec Coop, Inc",IL,Fayette
25,2016,3806,"Clinton County Elec Coop, Inc",IL,Madison
26,2016,3806,"Clinton County Elec Coop, Inc",IL,Marion
27,2016,3806,"Clinton County Elec Coop, Inc",IL,St Clair
28,2016,3806,"Clinton County Elec Coop, Inc",IL,Washington
29,2016,3931,Coles-Moultrie Electric Coop,IL,Clark
30,2016,3931,Coles-Moultrie Electric Coop,IL,Coles
31,2016,3931,Coles-Moultrie Electric Coop,IL,Cumberland
32,2016,3931,Coles-Moultrie Electric Coop,IL,Douglas
33,2016,3931,Coles-Moultrie Electric Coop,IL,Edgar
34,2016,3931,Coles-Moultrie Electric Coop,IL,Moultrie
35,2016,3931,Coles-Moultrie Electric Coop,IL,Piatt
36,2016,3931,Coles-Moultrie Electric Coop,IL,Shelby
37,2016,4110,Commonwealth Edison Co,IL,Boone
38,2016,4110,Commonwealth Edison Co,IL,Bureau
39,2016,4110,Commonwealth Edison Co,IL,Carroll
40,2016,4110,Commonwealth Edison Co,IL,Cook
41,2016,4110,Commonwealth Edison Co,IL,DeKalb
42,2016,4110,Commonwealth Edison Co,IL,DuPage
43,2016,4110,Commonwealth Edison Co,IL,Ford
44,2016,4110,Commonwealth Edison Co,IL,Grundy
45,2016,4110,Commonwealth Edison Co,IL,Jo Daviess
46,2016,4110,Commonwealth Edison Co,IL,Kane
47,2016,4110,Commonwealth Edison Co,IL,Kankakee
48,2016,4110,Commonwealth Edison Co,IL,Kendall
49,2016,4110,Commonwealth Edison Co,IL,LaSalle
50,2016,4110,Commonwealth Edison Co,IL,Lake
51,2016,4110,Commonwealth Edison Co,IL,Lee
52,2016,4110,Commonwealth Edison Co,IL,Livingston
53,2016,4110,Commonwealth Edison Co,IL,Marshall
54,2016,4110,Commonwealth Edison Co,IL,McHenry
55,2016,4110,Commonwealth Edison Co,IL,Ogle
56,2016,4110,Commonwealth Edison Co,IL,Stephenson
57,2016,4110,Commonwealth Edison Co,IL,Whiteside
58,2016,4110,Commonwealth Edison Co,IL,Will
59,2016,4110,Commonwealth Edison Co,IL,Winnebago
60,2016,4110,Commonwealth Edison Co,IL,Woodford
61,2016,4362,Corn Belt Energy Corporation,IL,Bureau
62,2016,4362,Corn Belt Energy Corporation,IL,Champaign
63,2016,4362,Corn Belt Energy Corporation,IL,DeWitt
64,2016,4362,Corn Belt Energy Corporation,IL,Ford
65,2016,4362,Corn Belt Energy Corporation,IL,Henry
66,2016,4362,Corn Belt Energy Corporation,IL,Kendall
67,2016,4362,Corn Belt Energy Corporation,IL,Knox
68,2016,4362,Corn Belt Energy Corporation,IL,LaSalle
69,2016,4362,Corn Belt Energy Corporation,IL,Livingston
70,2016,4362,Corn Belt Energy Corporation,IL,Logan
71,2016,4362,Corn Belt Energy Corporation,IL,Macon
72,2016,4362,Corn Belt Energy Corporation,IL,Marshall
73,2016,4362,Corn Belt Energy Corporation,IL,McLean
74,2016,4362,Corn Belt Energy Corporation,IL,Piatt
75,2016,4362,Corn Belt Energy Corporation,IL,Putnam
76,2016,4362,Corn Belt Energy Corporation,IL,Stark
77,2016,4362,Corn Belt Energy Corporation,IL,Tazewell
78,2016,4362,Corn Belt Energy Corporation,IL,Woodford
79,2016,5531,Enerstar Power Corp,IL,Clark
80,2016,5531,Enerstar Power Corp,IL,Coles
81,2016,5531,Enerstar Power Corp,IL,Douglas
82,2016,5531,Enerstar Power Corp,IL,Edgar
83,2016,5531,Enerstar Power Corp,IL,Vermilion
84,2016,5535,Egyptian Electric Coop Assn,IL,Franklin
85,2016,5535,Egyptian Electric Coop Assn,IL,Jackson
86,2016,5535,Egyptian Electric Coop Assn,IL,Johnson
87,2016,5535,Egyptian Electric Coop Assn,IL,Monroe
88,2016,5535,Egyptian Electric Coop Assn,IL,Perry
89,2016,5535,Egyptian Electric Coop Assn,IL,Randolph
90,2016,5535,Egyptian Electric Coop Assn,IL,St Clair
91,2016,5535,Egyptian Electric Coop Assn,IL,Union
92,2016,5535,Egyptian Electric Coop Assn,IL,Washington
93,2016,5535,Egyptian Electric Coop Assn,IL,Williamson
94,2016,5585,Eastern Illinois Elec Coop,IL,Champaign
95,2016,5585,Eastern Illinois Elec Coop,IL,Douglas
96,2016,5585,Eastern Illinois Elec Coop,IL,Edgar
97,2016,5585,Eastern Illinois Elec Coop,IL,Ford
98,2016,5585,Eastern Illinois Elec Coop,IL,Iroquois
99,2016,5585,Eastern Illinois Elec Coop,IL,Livingston
100,2016,5585,Eastern Illinois Elec Coop,IL,McLean
101,2016,5585,Eastern Illinois Elec Coop,IL,Moultrie
102,2016,5585,Eastern Illinois Elec Coop,IL,Piatt
103,2016,5585,Eastern Illinois Elec Coop,IL,Vermilion
104,2016,5748,Electric Energy Inc,IL,Massac
105,2016,6141,City of Fairfield- (IL),IL,Wayne
106,2016,6192,City of Farmer City - (IL),IL,DeWitt
107,2016,6417,City of Flora - (IL),IL,Clay
108,2016,6764,Village of Freeburg - (IL),IL,St Clair
109,2016,7095,City of Geneseo - (IL),IL,Henry
110,2016,7096,City of Geneva- (IL),IL,Kane
111,2016,7633,Village of Greenup - (IL),IL,Cumberland
112,2016,8573,City of Highland,IL,Bond
113,2016,8573,City of Highland,IL,Clinton
114,2016,8573,City of Highland,IL,Madison
115,2016,8573,City of Highland,IL,St Clair
116,2016,8824,M J M Electric Cooperative Inc,IL,Bond
117,2016,8824,M J M Electric Cooperative Inc,IL,Fayette
118,2016,8824,M J M Electric Cooperative Inc,IL,Greene
119,2016,8824,M J M Electric Cooperative Inc,IL,Jersey
120,2016,8824,M J M Electric Cooperative Inc,IL,Macoupin
121,2016,8824,M J M Electric Cooperative Inc,IL,Madison
122,2016,8824,M J M Electric Cooperative Inc,IL,Montgomery
123,2016,9209,Illinois Rural Electric Coop,IL,Adams
124,2016,9209,Illinois Rural Electric Coop,IL,Brown
125,2016,9209,Illinois Rural Electric Coop,IL,Calhoun
126,2016,9209,Illinois Rural Electric Coop,IL,Cass
127,2016,9209,Illinois Rural Electric Coop,IL,Greene
128,2016,9209,Illinois Rural Electric Coop,IL,Jersey
129,2016,9209,Illinois Rural Electric Coop,IL,Macoupin
130,2016,9209,Illinois Rural Electric Coop,IL,Morgan
131,2016,9209,Illinois Rural Electric Coop,IL,Pike
132,2016,9209,Illinois Rural Electric Coop,IL,Scott
133,2016,9750,Jo-Carroll Energy Coop Inc,IL,Carroll
134,2016,9750,Jo-Carroll Energy Coop Inc,IL,Henry
135,2016,9750,Jo-Carroll Energy Coop Inc,IL,Jo Daviess
136,2016,9750,Jo-Carroll Energy Coop Inc,IL,Whiteside
137,2016,11736,City of Marshall - (IL),IL,Clark
138,2016,11790,City of Mascoutah - (IL),IL,St Clair
139,2016,12070,McDonough Power Coop,IL,Fulton
140,2016,12070,McDonough Power Coop,IL,Hancock
141,2016,12070,McDonough Power Coop,IL,Henderson
142,2016,12070,McDonough Power Coop,IL,Knox
143,2016,12070,McDonough Power Coop,IL,McDonough
144,2016,12070,McDonough Power Coop,IL,Schuyler
145,2016,12070,McDonough Power Coop,IL,Warren
146,2016,12167,City of McLeansboro - (IL),IL,Hamilton
147,2016,12341,MidAmerican Energy Co,IL,Henry
148,2016,12341,MidAmerican Energy Co,IL,Mercer
149,2016,12341,MidAmerican Energy Co,IL,Rock Island
150,2016,12388,City of Metropolis - (IL),IL,Massac
151,2016,12395,Menard Electric Coop,IL,Cass
152,2016,12395,Menard Electric Coop,IL,Logan
153,2016,12395,Menard Electric Coop,IL,Macon
154,2016,12395,Menard Electric Coop,IL,Mason
155,2016,12395,Menard Electric Coop,IL,Menard
156,2016,12395,Menard Electric Coop,IL,Morgan
157,2016,12395,Menard Electric Coop,IL,Sangamon
158,2016,12395,Menard Electric Coop,IL,Tazewell
159,2016,12803,"Monroe County Elec Coop, Inc",IL,Monroe
160,2016,12803,"Monroe County Elec Coop, Inc",IL,Randolph
161,2016,12803,"Monroe County Elec Coop, Inc",IL,St Clair
162,2016,13032,Mt Carmel Public Utility Co,IL,Wabash
163,2016,13208,City of Naperville - (IL),IL,DuPage
164,2016,13208,City of Naperville - (IL),IL,Will
165,2016,13292,Norris Electric Coop,IL,Clark
166,2016,13292,Norris Electric Coop,IL,Clay
167,2016,13292,Norris Electric Coop,IL,Crawford
168,2016,13292,Norris Electric Coop,IL,Cumberland
169,2016,13292,Norris Electric Coop,IL,Effingham
170,2016,13292,Norris Electric Coop,IL,Jasper
171,2016,13292,Norris Electric Coop,IL,Lawrence
172,2016,13292,Norris Electric Coop,IL,Richland
173,2016,13292,Norris Electric Coop,IL,Shelby
174,2016,13292,Norris Electric Coop,IL,Wabash
175,2016,13560,City of Newton - (IL),IL,Jasper
176,2016,13993,City of Oglesby - (IL),IL,LaSalle
177,2016,14840,City of Peru - (IL),IL,LaSalle
178,2016,15388,City of Princeton - (IL),IL,Bureau
179,2016,15686,Village of Rantoul - (IL),IL,Champaign
180,2016,15772,City of Red Bud - (IL),IL,Randolph
181,2016,16092,Village of Riverton - (IL),IL,Sangamon
182,2016,16179,Rochelle Municipal Utilities,IL,Lee
183,2016,16179,Rochelle Municipal Utilities,IL,Ogle
184,2016,16196,Rock Energy Cooperative,IL,Boone
185,2016,16196,Rock Energy Cooperative,IL,McHenry
186,2016,16196,Rock Energy Cooperative,IL,Stephenson
187,2016,16196,Rock Energy Cooperative,IL,Winnebago
188,2016,16198,City of Rock Falls - (IL),IL,Whiteside
189,2016,16269,City of Roodhouse - (IL),IL,Greene
190,2016,16420,Rural Electric Conven Coop,IL,Christian
191,2016,16420,Rural Electric Conven Coop,IL,Macoupin
192,2016,16420,Rural Electric Conven Coop,IL,Montgomery
193,2016,16420,Rural Electric Conven Coop,IL,Morgan
194,2016,16420,Rural Electric Conven Coop,IL,Sangamon
195,2016,16740,Scenic Rivers Energy Coop,IL,Jo Daviess
196,2016,16740,Scenic Rivers Energy Coop,IL,Stephenson
197,2016,17040,"Shelby Electric Coop, Inc",IL,Christian
198,2016,17040,"Shelby Electric Coop, Inc",IL,Cumberland
199,2016,17040,"Shelby Electric Coop, Inc",IL,Effingham
200,2016,17040,"Shelby Electric Coop, Inc",IL,Fayette
201,2016,17040,"Shelby Electric Coop, Inc",IL,Macon
202,2016,17040,"Shelby Electric Coop, Inc",IL,Montgomery
203,2016,17040,"Shelby Electric Coop, Inc",IL,Moultrie
204,2016,17040,"Shelby Electric Coop, Inc",IL,Sangamon
205,2016,17040,"Shelby Electric Coop, Inc",IL,Shelby
206,2016,17585,"Southeastern IL Elec Coop, Inc",IL,Franklin
207,2016,17585,"Southeastern IL Elec Coop, Inc",IL,Gallatin
208,2016,17585,"Southeastern IL Elec Coop, Inc",IL,Hamilton
209,2016,17585,"Southeastern IL Elec Coop, Inc",IL,Hardin
210,2016,17585,"Southeastern IL Elec Coop, Inc",IL,Johnson
211,2016,17585,"Southeastern IL Elec Coop, Inc",IL,Massac
212,2016,17585,"Southeastern IL Elec Coop, Inc",IL,Pope
213,2016,17585,"Southeastern IL Elec Coop, Inc",IL,Saline
214,2016,17585,"Southeastern IL Elec Coop, Inc",IL,White
215,2016,17585,"Southeastern IL Elec Coop, Inc",IL,Williamson
216,2016,17631,Southern Illinois Elec Coop,IL,Alexander
217,2016,17631,Southern Illinois Elec Coop,IL,Jackson
218,2016,17631,Southern Illinois Elec Coop,IL,Johnson
219,2016,17631,Southern Illinois Elec Coop,IL,Massac
220,2016,17631,Southern Illinois Elec Coop,IL,Pope
221,2016,17631,Southern Illinois Elec Coop,IL,Pulaski
222,2016,17631,Southern Illinois Elec Coop,IL,Union
223,2016,17631,Southern Illinois Elec Coop,IL,Williamson
224,2016,17697,Southwestern Electric Coop Inc - (IL),IL,Bond
225,2016,17697,Southwestern Electric Coop Inc - (IL),IL,Clay
226,2016,17697,Southwestern Electric Coop Inc - (IL),IL,Clinton
227,2016,17697,Southwestern Electric Coop Inc - (IL),IL,Effingham
228,2016,17697,Southwestern Electric Coop Inc - (IL),IL,Fayette
229,2016,17697,Southwestern Electric Coop Inc - (IL),IL,Macoupin
230,2016,17697,Southwestern Electric Coop Inc - (IL),IL,Madison
231,2016,17697,Southwestern Electric Coop Inc - (IL),IL,Marion
232,2016,17697,Southwestern Electric Coop Inc - (IL),IL,Montgomery
233,2016,17697,Southwestern Electric Coop Inc - (IL),IL,Shelby
234,2016,17697,Southwestern Electric Coop Inc - (IL),IL,St Clair
235,2016,17828,City of Springfield - (IL),IL,Sangamon
236,2016,17838,"Spoon River Electric Coop, Inc",IL,Fulton
237,2016,17838,"Spoon River Electric Coop, Inc",IL,Knox
238,2016,17838,"Spoon River Electric Coop, Inc",IL,McDonough
239,2016,17838,"Spoon River Electric Coop, Inc",IL,Peoria
240,2016,17838,"Spoon River Electric Coop, Inc",IL,Schuyler
241,2016,17860,City of St Charles - (IL),IL,DuPage
242,2016,17860,City of St Charles - (IL),IL,Kane
243,2016,18277,City of Sullivan - (IL),IL,Moultrie
244,2016,18955,"Tri-County Electric Coop, Inc",IL,Clay
245,2016,18955,"Tri-County Electric Coop, Inc",IL,Clinton
246,2016,18955,"Tri-County Electric Coop, Inc",IL,Franklin
247,2016,18955,"Tri-County Electric Coop, Inc",IL,Hamilton
248,2016,18955,"Tri-County Electric Coop, Inc",IL,Jefferson
249,2016,18955,"Tri-County Electric Coop, Inc",IL,Marion
250,2016,18955,"Tri-County Electric Coop, Inc",IL,Perry
251,2016,18955,"Tri-County Electric Coop, Inc",IL,St Clair
252,2016,18955,"Tri-County Electric Coop, Inc",IL,Washington
253,2016,18955,"Tri-County Electric Coop, Inc",IL,Wayne
254,2016,20111,Warren County Rural E M C,IL,Iroquois
255,2016,20111,Warren County Rural E M C,IL,Vermilion
256,2016,20180,City of Waterloo - (IL),IL,Monroe
257,2016,20222,Wayne-White Counties Elec Coop,IL,Clay
258,2016,20222,Wayne-White Counties Elec Coop,IL,Edwards
259,2016,20222,Wayne-White Counties Elec Coop,IL,Franklin
260,2016,20222,Wayne-White Counties Elec Coop,IL,Gallatin
261,2016,20222,Wayne-White Counties Elec Coop,IL,Hamilton
262,2016,20222,Wayne-White Counties Elec Coop,IL,Jefferson
263,2016,20222,Wayne-White Counties Elec Coop,IL,Marion
264,2016,20222,Wayne-White Counties Elec Coop,IL,Richland
265,2016,20222,Wayne-White Counties Elec Coop,IL,Wabash
266,2016,20222,Wayne-White Counties Elec Coop,IL,Wayne
267,2016,20222,Wayne-White Counties Elec Coop,IL,White
268,2016,20824,Village of Winnetka - (IL),IL,Cook
269,2016,20847,Wisconsin Electric Power Co,IL,Lake
270,2016,20847,Wisconsin Electric Power Co,IL,McHenry
271,2016,29296,Western Illinois Elec Coop,IL,Adams
272,2016,29296,Western Illinois Elec Coop,IL,Hancock
273,2016,29296,Western Illinois Elec Coop,IL,Henderson
274,2016,29296,Western Illinois Elec Coop,IL,McDonough
275,2016,40307,"Prairie Power, Inc",IL,Adams
276,2016,40307,"Prairie Power, Inc",IL,Brown
277,2016,40307,"Prairie Power, Inc",IL,Calhoun
278,2016,40307,"Prairie Power, Inc",IL,Cass
279,2016,40307,"Prairie Power, Inc",IL,Christian
280,2016,40307,"Prairie Power, Inc",IL,Fulton
281,2016,40307,"Prairie Power, Inc",IL,Greene
282,2016,40307,"Prairie Power, Inc",IL,Hancock
283,2016,40307,"Prairie Power, Inc",IL,Henderson
284,2016,40307,"Prairie Power, Inc",IL,Knox
285,2016,40307,"Prairie Power, Inc",IL,Logan
286,2016,40307,"Prairie Power, Inc",IL,Macoupin
287,2016,40307,"Prairie Power, Inc",IL,Mason
288,2016,40307,"Prairie Power, Inc",IL,McDonough
289,2016,40307,"Prairie Power, Inc",IL,Menard
290,2016,40307,"Prairie Power, Inc",IL,Montgomery
291,2016,40307,"Prairie Power, Inc",IL,Morgan
292,2016,40307,"Prairie Power, Inc",IL,Pike
293,2016,40307,"Prairie Power, Inc",IL,Sangamon
294,2016,40307,"Prairie Power, Inc",IL,Schuyler
295,2016,40307,"Prairie Power, Inc",IL,Scott
296,2016,40367,Village of Ladd - (IL),IL,Bureau
297,2016,56697,Ameren Illinois Company,IL,Adams
298,2016,56697,Ameren Illinois Company,IL,Alexander
299,2016,56697,Ameren Illinois Company,IL,Bond
300,2016,56697,Ameren Illinois Company,IL,Brown
301,2016,56697,Ameren Illinois Company,IL,Bureau
302,2016,56697,Ameren Illinois Company,IL,Calhoun
303,2016,56697,Ameren Illinois Company,IL,Cass
304,2016,56697,Ameren Illinois Company,IL,Champaign
305,2016,56697,Ameren Illinois Company,IL,Christian
306,2016,56697,Ameren Illinois Company,IL,Clark
307,2016,56697,Ameren Illinois Company,IL,Clay
308,2016,56697,Ameren Illinois Company,IL,Clinton
309,2016,56697,Ameren Illinois Company,IL,Coles
310,2016,56697,Ameren Illinois Company,IL,Crawford
311,2016,56697,Ameren Illinois Company,IL,Cumberland
312,2016,56697,Ameren Illinois Company,IL,DeWitt
313,2016,56697,Ameren Illinois Company,IL,Douglas
314,2016,56697,Ameren Illinois Company,IL,Edgar
315,2016,56697,Ameren Illinois Company,IL,Edwards
316,2016,56697,Ameren Illinois Company,IL,Effingham
317,2016,56697,Ameren Illinois Company,IL,Fayette
318,2016,56697,Ameren Illinois Company,IL,Ford
319,2016,56697,Ameren Illinois Company,IL,Franklin
320,2016,56697,Ameren Illinois Company,IL,Fulton
321,2016,56697,Ameren Illinois Company,IL,Gallatin
322,2016,56697,Ameren Illinois Company,IL,Greene
323,2016,56697,Ameren Illinois Company,IL,Hancock
324,2016,56697,Ameren Illinois Company,IL,Henderson
325,2016,56697,Ameren Illinois Company,IL,Henry
326,2016,56697,Ameren Illinois Company,IL,Iroquois
327,2016,56697,Ameren Illinois Company,IL,Jackson
328,2016,56697,Ameren Illinois Company,IL,Jasper
329,2016,56697,Ameren Illinois Company,IL,Jefferson
330,2016,56697,Ameren Illinois Company,IL,Jersey
331,2016,56697,Ameren Illinois Company,IL,Johnson
332,2016,56697,Ameren Illinois Company,IL,Kendall
333,2016,56697,Ameren Illinois Company,IL,Knox
334,2016,56697,Ameren Illinois Company,IL,LaSalle
335,2016,56697,Ameren Illinois Company,IL,Lawrence
336,2016,56697,Ameren Illinois Company,IL,Livingston
337,2016,56697,Ameren Illinois Company,IL,Logan
338,2016,56697,Ameren Illinois Company,IL,Macon
339,2016,56697,Ameren Illinois Company,IL,Macoupin
340,2016,56697,Ameren Illinois Company,IL,Madison
341,2016,56697,Ameren Illinois Company,IL,Marion
342,2016,56697,Ameren Illinois Company,IL,Marshall
343,2016,56697,Ameren Illinois Company,IL,Mason
344,2016,56697,Ameren Illinois Company,IL,Massac
345,2016,56697,Ameren Illinois Company,IL,McDonough
346,2016,56697,Ameren Illinois Company,IL,McLean
347,2016,56697,Ameren Illinois Company,IL,Menard
348,2016,56697,Ameren Illinois Company,IL,Mercer
349,2016,56697,Ameren Illinois Company,IL,Monroe
350,2016,56697,Ameren Illinois Company,IL,Montgomery
351,2016,56697,Ameren Illinois Company,IL,Morgan
352,2016,56697,Ameren Illinois Company,IL,Moultrie
353,2016,56697,Ameren Illinois Company,IL,Peoria
354,2016,56697,Ameren Illinois Company,IL,Perry
355,2016,56697,Ameren Illinois Company,IL,Piatt
356,2016,56697,Ameren Illinois Company,IL,Pike
357,2016,56697,Ameren Illinois Company,IL,Pulaski
358,2016,56697,Ameren Illinois Company,IL,Putnam
359,2016,56697,Ameren Illinois Company,IL,Randolph
360,2016,56697,Ameren Illinois Company,IL,Richland
361,2016,56697,Ameren Illinois Company,IL,Saline
362,2016,56697,Ameren Illinois Company,IL,Sangamon
363,2016,56697,Ameren Illinois Company,IL,Schuyler
364,2016,56697,Ameren Illinois Company,IL,Scott
365,2016,56697,Ameren Illinois Company,IL,Shelby
366,2016,56697,Ameren Illinois Company,IL,St Clair
367,2016,56697,Ameren Illinois Company,IL,Stark
368,2016,56697,Ameren Illinois Company,IL,Tazewell
369,2016,56697,Ameren Illinois Company,IL,Union
370,2016,56697,Ameren Illinois Company,IL,Vermilion
371,2016,56697,Ameren Illinois Company,IL,Wabash
372,2016,56697,Ameren Illinois Company,IL,Warren
373,2016,56697,Ameren Illinois Company,IL,Washington
374,2016,56697,Ameren Illinois Company,IL,Wayne
375,2016,56697,Ameren Illinois Company,IL,White
376,2016,56697,Ameren Illinois Company,IL,Williamson
377,2016,56697,Ameren Illinois Company,IL,Woodford
